Date,Open,High,Low,Close
2019/7/10,6.8882,6.8908,6.8718,6.8729
2019/7/11,6.8704,6.8777,6.8558,6.8702
2019/7/12,6.8732,6.8845,6.8676,6.8808
2019/7/15,6.8835,6.8835,6.8698,6.8778
2019/7/16,6.8759,6.8823,6.8681,6.8763
2019/7/17,6.8782,6.8862,6.8706,6.8736
2019/7/18,6.8744,6.8834,6.8716,6.88
2019/7/19,6.8753,6.8821,6.8695,6.8821
2019/7/22,6.8783,6.8848,6.874,6.8812
2019/7/23,6.8835,6.8866,6.8743,6.8792
2019/7/24,6.8819,6.8855,6.8689,6.8719
2019/7/25,6.8727,6.8793,6.8674,6.8726
2019/7/26,6.8733,6.8844,6.8733,6.8795
2019/7/29,6.8788,6.8973,6.8784,6.8934
2019/7/30,6.8895,6.894,6.8761,6.8845
2019/7/31,6.8865,6.8917,6.8776,6.8844
2019/8/1,6.9054,6.9072,6.8952,6.8987
2019/8/2,6.9345,6.952,6.9284,6.9405
2019/8/5,6.981,7.0526,6.981,7.0507
2019/8/6,7.0455,7.0585,7.0122,7.0198
2019/8/7,7.0323,7.0659,7.0272,7.0602
2019/8/8,7.04,7.0514,7.0397,7.0451
2019/8/9,7.0492,7.0654,7.0452,7.062
2019/8/12,7.063,7.0705,7.0527,7.0578
2019/8/13,7.058,7.0726,7.043,7.0434
2019/8/14,7.0232,7.0306,7.0087,7.0244
2019/8/15,7.0269,7.0455,7.0176,7.034
2019/8/16,7.0366,7.0477,7.034,7.0428
2019/8/19,7.0405,7.0535,7.0393,7.0507
2019/8/20,7.061,7.0715,7.0537,7.0605
2019/8/21,7.0585,7.0691,7.0489,7.0624
2019/8/22,7.0633,7.0943,7.0619,7.0866
2019/8/23,7.091,7.0996,7.0709,7.0955
2019/8/26,7.1233,7.1525,7.1226,7.1512
2019/8/27,7.1415,7.17,7.1415,7.1617
2019/8/28,7.158,7.1681,7.153,7.1652
2019/8/29,7.1632,7.1722,7.1386,7.1445
2019/8/30,7.149,7.1564,7.1381,7.156
2019/9/2,7.1628,7.1765,7.1564,7.172
2019/9/3,7.174,7.1863,7.1715,7.1789
2019/9/4,7.1705,7.1705,7.1411,7.146
2019/9/5,7.1255,7.1553,7.124,7.1492
2019/9/6,7.145,7.1556,7.1094,7.1164
2019/9/9,7.122,7.1366,7.1187,7.122
2019/9/10,7.1163,7.1215,7.0992,7.1127
2019/9/11,7.118,7.125,7.1056,7.1158
2019/9/12,7.0992,7.1042,7.0646,7.0793
2019/9/13,7.0792,7.0792,7.0787,7.0787
2019/9/16,7.0672,7.0772,7.0622,7.0673
2019/9/17,7.0752,7.0999,7.0711,7.0922
2019/9/18,7.0894,7.0931,7.0821,7.086
2019/9/19,7.0905,7.1068,7.0905,7.0965
2019/9/20,7.0958,7.0974,7.0799,7.0909
2019/9/23,7.1046,7.1311,7.1046,7.118
2019/9/24,7.1181,7.121,7.1012,7.1164
2019/9/25,7.1117,7.135,7.1068,7.1315
2019/9/26,7.1272,7.1361,7.12,7.1325
2019/9/27,7.13,7.1412,7.1121,7.1228
2019/9/30,7.1295,7.1495,7.1188,7.1483
2019/10/8,7.1337,7.1485,7.1204,7.1444
2019/10/9,7.1509,7.1512,7.1217,7.1328
2019/10/10,7.1236,7.13,7.1023,7.1163
2019/10/11,7.1026,7.1099,7.0843,7.0883
2019/10/14,7.0858,7.0866,7.0507,7.0675
2019/10/15,7.068,7.0865,7.0609,7.0818
2019/10/16,7.0997,7.1041,7.0908,7.0935
2019/10/17,7.0972,7.1034,7.0685,7.0777
2019/10/18,7.0684,7.0899,7.0671,7.0817
2019/10/21,7.0718,7.0783,7.066,7.076
2019/10/22,7.0719,7.0858,7.0692,7.0769
2019/10/23,7.0821,7.0886,7.0622,7.0651
2019/10/24,7.0679,7.0759,7.0546,7.069
2019/10/25,7.0715,7.077,7.0631,7.0654
2019/10/28,7.0594,7.0718,7.0535,7.0683
2019/10/29,7.0643,7.0702,7.0539,7.0658
2019/10/30,7.0661,7.0691,7.052,7.0553
2019/10/31,7.044,7.051,7.0303,7.0391
2019/11/1,7.0478,7.0492,7.0344,7.037
2019/11/4,7.0315,7.0338,7.0202,7.0304
2019/11/5,7.0292,7.0303,6.9871,7.0097
2019/11/6,7,7.0057,6.9891,6.9981
2019/11/7,7.0102,7.023,6.9689,6.9784
2019/11/8,6.9703,7.0018,6.9691,6.9959
2019/11/11,6.9959,7.0145,6.9924,7.0103
2019/11/12,7.0045,7.0102,6.9965,7.0079
2019/11/13,7.0259,7.0269,7.0133,7.0234
2019/11/14,7.0235,7.0267,7.0148,7.0208
2019/11/15,7.0033,7.016,7,7.0081
2019/11/18,7.0154,7.0282,7.0078,7.026
2019/11/19,7.0278,7.0301,7.021,7.0276
2019/11/20,7.0336,7.0408,7.0258,7.0354
2019/11/21,7.0456,7.0456,7.0263,7.0289
2019/11/22,7.0276,7.0441,7.0253,7.0383
2019/11/25,7.0345,7.0386,7.0285,7.0364
2019/11/26,7.0246,7.0444,7.0246,7.0336
2019/11/27,7.0251,7.034,7.0181,7.029
2019/11/28,7.0309,7.0366,7.0238,7.0353
2019/11/29,7.0323,7.0372,7.0159,7.0325
2019/12/2,7.027,7.0456,7.0259,7.0393
2019/12/3,7.0416,7.0638,7.037,7.0613
2019/12/4,7.0602,7.0763,7.048,7.0499
2019/12/5,7.0527,7.058,7.0366,7.0448
2019/12/6,7.0417,7.0499,7.0276,7.035
2019/12/9,7.0339,7.0455,7.0309,7.0393
2019/12/10,7.0407,7.0432,7.0319,7.0342
2019/12/11,7.0378,7.0438,7.0339,7.0388
2019/12/12,7.0308,7.0373,6.9849,7.0044
2019/12/13,6.9802,7.0071,6.9614,6.9816
2019/12/16,6.9995,7.0074,6.9872,6.9935
2019/12/17,6.9983,7.0029,6.9952,6.9969
2019/12/18,6.9977,7.008,6.9957,7.0031
2019/12/19,7.0023,7.0104,6.997,7.0104
2019/12/20,7.0072,7.0157,7.0059,7.0059
2019/12/23,7.0074,7.0141,7.0074,7.0128
2019/12/24,7.0116,7.014,7.0044,7.0071
2019/12/25,7.004,7.0045,6.9823,6.9894
2019/12/26,6.987,7.0028,6.9862,6.9965
2019/12/27,6.9979,7.0011,6.9909,6.9957
2019/12/30,6.9925,6.9951,6.9798,6.9867
2019/12/31,6.9789,6.9854,6.9584,6.9632
2020/1/2,6.9654,6.974,6.9601,6.9643
2020/1/3,6.9636,6.9751,6.9636,6.9669
2020/1/6,6.9676,6.979,6.9676,6.976
2020/1/7,6.9679,6.97,6.9321,6.9453
2020/1/8,6.9535,6.9544,6.9376,6.9458
2020/1/9,6.9377,6.9393,6.9221,6.9319
2020/1/10,6.9311,6.9408,6.9193,6.9193
2020/1/13,6.9119,6.9145,6.8885,6.8933
2020/1/14,6.8774,6.8938,6.8671,6.8842
2020/1/15,6.8935,6.8981,6.8847,6.8909
2020/1/16,6.89,6.892,6.8747,6.8815
2020/1/17,6.8793,6.8793,6.8537,6.8598
2020/1/20,6.86,6.867,6.8408,6.867
2020/1/21,6.877,6.9088,6.877,6.9058
2020/1/22,6.9065,6.9171,6.897,6.9066
2020/1/23,6.9087,6.9426,6.9087,6.9426
2020/1/24,6.917,6.917,6.9039,6.9119
2020/2/3,6.9896,7.0255,6.9881,7.0215
2020/2/4,7.0175,7.018,6.9888,6.9984
2020/2/5,7.0001,7.0065,6.9699,6.9726
2020/2/6,6.9759,6.9819,6.9599,6.9708
2020/2/7,6.9771,7.0025,6.9769,7.0024
2020/2/10,7.0015,7.0025,6.9776,6.9844
2020/2/11,6.9763,6.982,6.9628,6.966
2020/2/12,6.9691,6.9764,6.9594,6.9719
2020/2/13,6.9757,6.9853,6.9757,6.9772
2020/2/14,6.9819,6.9883,6.9792,6.9869
2020/2/17,6.9815,6.9827,6.9731,6.9813
2020/2/18,6.9847,7.0069,6.9847,6.9963
2020/2/19,7.0077,7.0127,6.9892,6.9983
2020/2/20,7.0082,7.0257,7.0045,7.023
2020/2/21,7.0286,7.0428,7.0268,7.0271
2020/2/24,7.0409,7.0409,7.0276,7.0294
2020/2/25,7.0127,7.0195,7.0094,7.0135
2020/2/26,7.0244,7.0253,7.0163,7.0227
2020/2/27,7.0159,7.0216,7.0044,7.0044
2020/2/28,7.0042,7.0122,6.9819,6.9921
2020/3/2,6.9737,6.9768,6.9542,6.9609
2020/3/3,6.9624,6.9833,6.9606,6.963
2020/3/4,6.9454,6.9518,6.9225,6.926
2020/3/5,6.9404,6.9439,6.9338,6.9362
2020/3/6,6.943,6.958,6.9257,6.9311
2020/3/9,6.9104,6.9537,6.9104,6.9465
2020/3/10,6.9403,6.9607,6.9311,6.958
2020/3/11,6.9633,6.9653,6.9458,6.9606
2020/3/12,6.977,7.0367,6.9685,7.0298
2020/3/13,7.0283,7.0334,6.9773,7.0087
2020/3/16,7.002,7.0236,6.9925,6.9931
2020/3/17,6.9932,7.0233,6.987,7.0047
2020/3/18,7.0132,7.0478,7.0073,7.0475
2020/3/19,7.0534,7.1264,7.0531,7.1086
2020/3/20,7.1075,7.1075,7.0526,7.0962
2020/3/23,7.0984,7.1216,7.0801,7.0899
2020/3/24,7.0871,7.0913,7.0573,7.063
2020/3/25,7.06,7.1169,7.0513,7.1121
2020/3/26,7.0951,7.1216,7.0703,7.0727
2020/3/27,7.0646,7.0978,7.0581,7.096
2020/3/30,7.0915,7.1039,7.0883,7.1003
2020/3/31,7.0964,7.1007,7.0814,7.0822
2020/4/1,7.0822,7.1066,7.0813,7.0999
2020/4/2,7.1206,7.1259,7.0857,7.0858
2020/4/3,7.0885,7.0989,7.0823,7.0915
2020/4/7,7.0879,7.0887,7.0455,7.0457
2020/4/8,7.0595,7.0723,7.0591,7.0659
2020/4/9,7.0648,7.073,7.0349,7.0429
2020/4/10,7.0472,7.0473,7.0301,7.036
2020/4/13,7.0419,7.0562,7.0411,7.0515
2020/4/14,7.05,7.0627,7.0407,7.0485
2020/4/15,7.0477,7.0684,7.0467,7.0676
2020/4/16,7.0723,7.0831,7.0704,7.0798
2020/4/17,7.0677,7.0821,7.0665,7.0737
2020/4/20,7.079,7.0822,7.0686,7.073
2020/4/21,7.0819,7.0987,7.0809,7.092
2020/4/22,7.0894,7.091,7.0787,7.0842
2020/4/23,7.083,7.0865,7.0665,7.0668
2020/4/24,7.0808,7.0871,7.076,7.0815
2020/4/27,7.0721,7.0893,7.0718,7.0864
2020/4/28,7.0835,7.0897,7.075,7.0796
2020/4/29,7.0751,7.081,7.0717,7.0768
2020/4/30,7.0659,7.0676,7.0477,7.0628
2020/5/6,7.0992,7.1058,7.0869,7.1046
2020/5/7,7.1052,7.1076,7.0841,7.0843
2020/5/8,7.0744,7.0802,7.0709,7.074
2020/5/11,7.0768,7.0989,7.0727,7.0989
2020/5/12,7.0955,7.0997,7.0794,7.0827
2020/5/13,7.0903,7.0961,7.0823,7.0926
2020/5/14,7.0951,7.1029,7.0929,7.0957
2020/5/15,7.0974,7.1089,7.0957,7.1019
2020/5/18,7.1043,7.1195,7.1023,7.1095
2020/5/19,7.1021,7.1123,7.0982,7.099
2020/5/20,7.101,7.1091,7.0935,7.0935
2020/5/21,7.0986,7.1153,7.0964,7.1153
2020/5/22,7.1151,7.1437,7.114,7.1297
2020/5/25,7.1347,7.1427,7.1347,7.1368
2020/5/26,7.1331,7.138,7.1268,7.135
2020/5/27,7.1353,7.1775,7.1353,7.1679
2020/5/28,7.1636,7.1682,7.1443,7.1453
2020/5/29,7.1551,7.1554,7.1324,7.1356
2020/6/1,7.1152,7.1393,7.1107,7.1278
2020/6/2,7.1167,7.1231,7.099,7.1013
2020/6/3,7.0913,7.1257,7.0913,7.1139
2020/6/4,7.1202,7.1303,7.1068,7.1103
2020/6/5,7.1051,7.1145,7.0821,7.0835
2020/6/8,7.0835,7.0904,7.0699,7.0716
2020/6/9,7.0725,7.0902,7.072,7.0774
2020/6/10,7.0794,7.0838,7.0579,7.0609
2020/6/11,7.0599,7.0749,7.0564,7.065
2020/6/12,7.0833,7.0882,7.0717,7.0836
2020/6/15,7.0872,7.0982,7.0859,7.0905
2020/6/16,7.0758,7.088,7.0697,7.0862
2020/6/17,7.087,7.0964,7.0844,7.0855
2020/6/18,7.0921,7.0932,7.0715,7.0892
2020/6/19,7.0883,7.0913,7.0705,7.0714
2020/6/22,7.0801,7.0813,7.0677,7.0684
2020/6/23,7.0851,7.0884,7.0581,7.0588
2020/6/24,7.0575,7.0784,7.0518,7.0782
2020/6/29,7.0818,7.0818,7.0752,7.0811
2020/6/30,7.0754,7.0785,7.0641,7.0641
2020/7/1,7.0672,7.072,7.0588,7.07
2020/7/2,7.0635,7.0708,7.062,7.0669
2020/7/3,7.0661,7.0696,7.0611,7.0663
2020/7/6,7.0637,7.0637,7.0172,7.0189
2020/7/7,7.0189,7.0263,7.0035,7.0137
2020/7/8,7.0227,7.0236,7.0002,7.0045
2020/7/9,6.9975,7.0004,6.9824,6.9942
2020/7/10,6.9995,7.0119,6.9981,7.0004
2020/7/13,7.0012,7.0045,6.9954,6.9974
2020/7/14,7.0101,7.0193,7.0049,7.0057
2020/7/15,6.9916,7.0042,6.9865,6.9889
2020/7/16,6.9844,7.0016,6.9844,6.9902
2020/7/17,6.9963,7.0041,6.9913,6.9924
2020/7/20,6.9939,7.0006,6.9834,6.9836
2020/7/21,6.9837,6.9955,6.9811,6.9811
2020/7/22,6.9741,7.0127,6.9658,7.0002
2020/7/23,7.0069,7.0135,6.9918,7.0068
2020/7/24,7.0038,7.0233,7.0028,7.0184
2020/7/27,7.009,7.009,6.9964,6.9964
2020/7/28,6.9913,7.0094,6.9887,7.0008
2020/7/29,7.0019,7.0051,6.9965,7.0017
2020/7/30,6.9953,7.0089,6.9926,7.0088
2020/7/31,6.9927,6.9929,6.9719,6.9752
2020/8/3,6.9804,6.9856,6.972,6.9809
2020/8/4,6.982,6.9868,6.9724,6.9734
2020/8/5,6.9726,6.9726,6.9361,6.9366
2020/8/6,6.9359,6.9535,6.9359,6.9535
2020/8/7,6.9562,6.9736,6.9534,6.968
2020/8/10,6.9655,6.9721,6.9578,6.9618
2020/8/11,6.9569,6.9586,6.9425,6.9463
2020/8/12,6.9514,6.957,6.9368,6.9372
2020/8/13,6.932,6.9475,6.9314,6.9448
2020/8/14,6.946,6.954,6.9414,6.9504
2020/8/17,6.9411,6.9472,6.9309,6.9329
2020/8/18,6.9334,6.9343,6.9115,6.9218
2020/8/19,6.9167,6.9222,6.9042,6.9207
2020/8/20,6.9276,6.9277,6.914,6.9158
2020/8/21,6.9108,6.9254,6.9005,6.9194
2020/8/24,6.9142,6.9208,6.9117,6.9196
2020/8/25,6.9107,6.9154,6.9078,6.9128
2020/8/26,6.9073,6.9073,6.8859,6.886
2020/8/27,6.888,6.8958,6.8748,6.8941
2020/8/28,6.8869,6.8871,6.8608,6.8654
2020/8/31,6.8619,6.8625,6.8427,6.8485
2020/9/1,6.8445,6.8461,6.8127,6.8282
2020/9/2,6.8291,6.8391,6.8222,6.8384
2020/9/3,6.8378,6.8488,6.8251,6.8488
2020/9/4,6.8429,6.8467,6.8355,6.8425
2020/9/7,6.8299,6.8338,6.8268,6.8305
2020/9/8,6.8338,6.8509,6.8285,6.8458
2020/9/9,6.8464,6.8558,6.8323,6.8333
2020/9/10,6.8323,6.8424,6.8275,6.8344
2020/9/11,6.8359,6.8394,6.832,6.8344
2020/9/14,6.8279,6.8324,6.8087,6.8105
2020/9/15,6.8108,6.8108,6.7702,6.7826
2020/9/16,6.7772,6.7778,6.7548,6.7548
2020/9/17,6.7533,6.7794,6.7529,6.7638
2020/9/18,6.7645,6.7769,6.7513,6.7692
2020/9/21,6.7624,6.8054,6.7572,6.8053
2020/9/22,6.7945,6.797,6.772,6.7799
2020/9/23,6.7812,6.813,6.7812,6.8091
2020/9/24,6.8101,6.8337,6.8094,6.8287
2020/9/25,6.8111,6.8337,6.8109,6.8238
2020/9/28,6.8171,6.8277,6.8101,6.8113
2020/9/29,6.8164,6.8276,6.8104,6.816
2020/9/30,6.8144,6.8165,6.7865,6.791
2020/10/9,6.7265,6.7355,6.6932,6.6947
2020/10/12,6.7272,6.7545,6.7127,6.7459
2020/10/13,6.755,6.7607,6.7332,6.7464
2020/10/14,6.7443,6.7479,6.7133,6.7151
2020/10/15,6.7155,6.7352,6.7144,6.7254
2020/10/16,6.7205,6.7251,6.6946,6.6976
2020/10/19,6.693,6.7034,6.682,6.6828
2020/10/20,6.6797,6.6932,6.6761,6.6767
2020/10/21,6.6679,6.6712,6.6416,6.651
2020/10/22,6.647,6.6887,6.647,6.6849
2020/10/23,6.6793,6.6927,6.6661,6.687
2020/10/26,6.6851,6.7142,6.6788,6.712
2020/10/27,6.712,6.7237,6.6974,6.7055
2020/10/28,6.7137,6.7299,6.7079,6.7295
2020/10/29,6.7266,6.7266,6.7028,6.7149
2020/10/30,6.6993,6.7035,6.6794,6.6915
2020/11/2,6.6936,6.7006,6.6821,6.691
2020/11/3,6.684,6.6968,6.6764,6.6777
2020/11/4,6.7067,6.7495,6.6513,6.6554
2020/11/5,6.6446,6.662,6.6035,6.6065
2020/11/6,6.6145,6.6374,6.6066,6.6125
2020/11/9,6.5918,6.634,6.5649,6.6295
2020/11/10,6.6205,6.6269,6.5977,6.6164
2020/11/11,6.6038,6.6325,6.5931,6.631
2020/11/12,6.6313,6.6336,6.6119,6.613
2020/11/13,6.6174,6.6268,6.6051,6.6065
2020/11/16,6.5866,6.5913,6.5701,6.5848
2020/11/17,6.5711,6.5753,6.5496,6.5568
2020/11/18,6.5551,6.5649,6.5406,6.5606
2020/11/19,6.5623,6.5919,6.5608,6.5838
2020/11/20,6.5759,6.5816,6.5627,6.563
2020/11/23,6.5548,6.5862,6.5536,6.586
2020/11/24,6.578,6.5928,6.5746,6.5915
2020/11/25,6.5772,6.5856,6.5732,6.579
2020/11/26,6.5683,6.5773,6.5626,6.5756
2020/11/27,6.573,6.5845,6.5719,6.5781
2020/11/30,6.5718,6.5944,6.5713,6.5789
2020/12/1,6.5808,6.5868,6.5614,6.5723
2020/12/2,6.5655,6.5683,6.5528,6.563
2020/12/3,6.5626,6.5642,6.5427,6.5429
2020/12/4,6.5427,6.5522,6.5272,6.5316
2020/12/7,6.5371,6.5432,6.5297,6.5298
2020/12/8,6.5343,6.5392,6.5208,6.5332
2020/12/9,6.5309,6.5453,6.5208,6.5435
2020/12/10,6.546,6.5528,6.5406,6.544
2020/12/11,6.5375,6.5484,6.5358,6.5463
2020/12/14,6.5328,6.5515,6.5328,6.55
2020/12/15,6.5462,6.5561,6.5389,6.5394
2020/12/16,6.5366,6.5458,6.5246,6.5328
2020/12/17,6.528,6.5401,6.528,6.5336
2020/12/18,6.5325,6.5449,6.5325,6.54
2020/12/21,6.5466,6.5554,6.5466,6.5498
2020/12/22,6.5442,6.5539,6.5407,6.5429
2020/12/23,6.5488,6.5554,6.5329,6.5407
2020/12/24,6.5365,6.5375,6.5277,6.53
2020/12/25,6.5276,6.5443,6.5198,6.5418
2020/12/28,6.5334,6.5429,6.5284,6.5371
2020/12/29,6.5367,6.5372,6.5275,6.5308
2020/12/30,6.5316,6.5364,6.5216,6.5233
2020/12/31,6.5223,6.556,6.5155,6.5272
2021/1/4,6.5197,6.521,6.4588,6.4615
2021/1/5,6.4603,6.4674,6.4305,6.4562
2021/1/6,6.4523,6.4634,6.4518,6.4628
2021/1/7,6.4584,6.479,6.4554,6.4781
2021/1/8,6.477,6.477,6.4622,6.4746
2021/1/11,6.481,6.4917,6.4708,6.4814
2021/1/12,6.4769,6.4769,6.4587,6.4636
2021/1/13,6.453,6.4716,6.4512,6.4683
2021/1/14,6.4676,6.4754,6.4624,6.4746
2021/1/15,6.4667,6.4813,6.4649,6.4809
2021/1/18,6.4816,6.4973,6.4784,6.4928
2021/1/19,6.4924,6.4924,6.4785,6.479
2021/1/20,6.4768,6.4775,6.4634,6.4664
2021/1/21,6.4593,6.4658,6.4584,6.462
2021/1/22,6.4684,6.4854,6.4662,6.4819
2021/1/25,6.4848,6.5073,6.4739,6.48
2021/1/26,6.4771,6.4774,6.4636,6.4652
2021/1/27,6.4615,6.4865,6.4588,6.4836
2021/1/28,6.4897,6.4936,6.4492,6.4495
2021/1/29,6.4499,6.467,6.4236,6.4283
2021/2/1,6.4308,6.4697,6.4308,6.4679
2021/2/2,6.4679,6.4679,6.449,6.4574
2021/2/3,6.4568,6.4628,6.4559,6.462
2021/2/4,6.4606,6.4718,6.4576,6.4718
2021/2/5,6.47,6.481,6.4617,6.4658
2021/2/8,6.462,6.4622,6.4484,6.4486
2021/2/9,6.451,6.4533,6.4327,6.4353
2021/2/10,6.4364,6.4586,6.4312,6.4582
2021/2/18,6.4469,6.4893,6.4462,6.4879
2021/2/19,6.4724,6.4743,6.4518,6.4577
2021/2/22,6.4578,6.4693,6.4566,6.4648
2021/2/23,6.4564,6.4703,6.4542,6.4667
2021/2/24,6.4544,6.4624,6.4462,6.4569
2021/2/25,6.4566,6.457,6.4463,6.455
2021/2/26,6.4822,6.4824,6.4589,6.4737
2021/3/1,6.4676,6.4696,6.4602,6.466
2021/3/2,6.4679,6.4752,6.4663,6.4706
2021/3/3,6.4675,6.4725,6.4566,6.4679
2021/3/4,6.4704,6.4719,6.4666,6.4699
2021/3/5,6.4804,6.4986,6.4717,6.497
2021/3/8,6.4992,6.5313,6.4923,6.5261
2021/3/9,6.536,6.5433,6.5049,6.5067
2021/3/10,6.5086,6.5174,6.5028,6.5055
2021/3/11,6.4965,6.5023,6.4845,6.4938
2021/3/12,6.481,6.5084,6.4774,6.5084
2021/3/15,6.4953,6.5104,6.4951,6.5001
2021/3/16,6.4967,6.5068,6.4948,6.506
2021/3/17,6.5055,6.5079,6.4994,6.5041
2021/3/18,6.4939,6.5108,6.4899,6.5066
2021/3/19,6.5115,6.5181,6.5018,6.509
2021/3/22,6.51,6.5124,6.5053,6.5077
2021/3/23,6.5065,6.5179,6.5063,6.5162
2021/3/24,6.5194,6.5266,6.5167,6.5246
2021/3/25,6.5294,6.5468,6.5294,6.5463
2021/3/26,6.5412,6.5461,6.5386,6.5411
2021/3/29,6.5414,6.5732,6.5414,6.5702
2021/3/30,6.5786,6.5793,6.5637,6.5718
2021/3/31,6.5679,6.5709,6.5461,6.5528
2021/4/1,6.5555,6.5775,6.5554,6.5653
2021/4/2,6.5638,6.5683,6.5597,6.567
2021/4/6,6.5553,6.5589,6.5395,6.5395
2021/4/7,6.5396,6.5462,6.5368,6.5425
2021/4/8,6.5485,6.5522,6.5466,6.5511
2021/4/9,6.5476,6.5615,6.5463,6.5526
2021/4/12,6.558,6.5599,6.5443,6.5483
2021/4/13,6.546,6.5531,6.5431,6.5442
2021/4/14,6.5402,6.5426,6.5292,6.5298
2021/4/15,6.5314,6.541,6.522,6.5226
2021/4/16,6.5304,6.5338,6.5183,6.5206
2021/4/19,6.5288,6.5314,6.5065,6.5103
2021/4/20,6.507,6.5087,6.4929,6.4995
2021/4/21,6.5014,6.502,6.4902,6.4907
2021/4/22,6.486,6.4936,6.4825,6.4901
2021/4/23,6.4923,6.4995,6.4904,6.4963
2021/4/26,6.486,6.4922,6.4844,6.4855
2021/4/27,6.4855,6.4904,6.4808,6.4831
2021/4/28,6.487,6.4901,6.4789,6.479
2021/4/29,6.4745,6.4783,6.4658,6.4722
2021/4/30,6.4714,6.4762,6.4654,6.4756
2021/5/6,6.4794,6.4834,6.464,6.4641
2021/5/7,6.4662,6.4662,6.4332,6.4332
2021/5/10,6.4334,6.4336,6.4103,6.4173
2021/5/11,6.4276,6.4325,6.4204,6.4292
2021/5/12,6.4295,6.4564,6.429,6.4564
2021/5/13,6.4544,6.4574,6.4481,6.453
2021/5/14,6.4476,6.4496,6.4301,6.4371
2021/5/17,6.4418,6.4438,6.4356,6.439
2021/5/18,6.4338,6.4343,6.4195,6.4257
2021/5/19,6.4245,6.4393,6.4242,6.4362
2021/5/20,6.4386,6.4427,6.4326,6.4347
2021/5/21,6.4334,6.4366,6.4291,6.434
2021/5/24,6.4387,6.4395,6.4181,6.4193
2021/5/25,6.4111,6.4148,6.4021,6.4107
2021/5/26,6.4059,6.4075,6.3879,6.3908
2021/5/27,6.3945,6.3971,6.3742,6.3833
2021/5/28,6.383,6.383,6.3631,6.3685
2021/5/31,6.369,6.3739,6.3573,6.3701
2021/6/1,6.3673,6.384,6.3619,6.3809
2021/6/2,6.378,6.3911,6.3769,6.3811
2021/6/3,6.381,6.4038,6.3809,6.4038
2021/6/4,6.4047,6.4121,6.3933,6.3944
2021/6/7,6.396,6.4027,6.3941,6.3976
2021/6/8,6.3915,6.4005,6.3894,6.4005
2021/6/9,6.3985,6.3985,6.3835,6.3872
2021/6/10,6.3825,6.395,6.3823,6.3938
2021/6/11,6.3869,6.399,6.3854,6.3988
2021/6/15,6.4056,6.4075,6.3998,6.4061
2021/6/16,6.4025,6.4056,6.3963,6.398
2021/6/17,6.4243,6.4458,6.4187,6.4458
2021/6/18,6.4475,6.4531,6.4361,6.4531
2021/6/21,6.4506,6.4715,6.4481,6.467
2021/6/22,6.4647,6.4811,6.4586,6.4811
2021/6/23,6.4738,6.4896,6.4715,6.4738
2021/6/24,6.4782,6.4819,6.4659,6.4719
2021/6/25,6.4658,6.4675,6.4511,6.4562
2021/6/28,6.4605,6.4646,6.4541,6.4566
2021/6/29,6.459,6.4687,6.4545,6.4638
2021/6/30,6.4629,6.4636,6.4538,6.4572
2021/7/1,6.4622,6.4691,6.4587,6.4691
2021/7/2,6.4693,6.485,6.4693,6.473
2021/7/5,6.4696,6.4698,6.4579,6.4643
2021/7/6,6.461,6.4791,6.4586,6.4791
2021/7/7,6.4765,6.4768,6.4626,6.4728
2021/7/8,6.4769,6.4908,6.4728,6.4905
2021/7/9,6.4845,6.4907,6.4789,6.479
2021/7/12,6.476,6.4783,6.4712,6.4759
2021/7/13,6.4688,6.4736,6.4628,6.4688
2021/7/14,6.474,6.477,6.4506,6.4692
2021/7/15,6.4613,6.4701,6.4574,6.4609
2021/7/16,6.466,6.4798,6.4639,6.4792
2021/7/19,6.4783,6.4913,6.4777,6.4905
2021/7/20,6.4868,6.4896,6.4777,6.485
2021/7/21,6.4787,6.4805,6.4669,6.4672
2021/7/22,6.4675,6.4707,6.4633,6.4707
2021/7/23,6.4684,6.4817,6.468,6.4813
2021/7/26,6.4795,6.4874,6.4788,6.4829
2021/7/27,6.4776,6.512,6.4742,6.5104
2021/7/28,6.5094,6.5095,6.4909,6.4909
2021/7/29,6.4854,6.4875,6.4562,6.4564
2021/7/30,6.4637,6.4679,6.4511,6.4614
2021/8/2,6.4629,6.4686,6.4595,6.4621
2021/8/3,6.4655,6.4705,6.4623,6.4704
2021/8/4,6.4661,6.4667,6.4563,6.465
2021/8/5,6.467,6.467,6.4604,6.4616
2021/8/6,6.4658,6.4843,6.4629,6.4831
2021/8/9,6.4821,6.4884,6.4742,6.4864
2021/8/10,6.4825,6.4862,6.4785,6.4859
2021/8/11,6.4846,6.4883,6.4752,6.4797
2021/8/12,6.4766,6.4809,6.4738,6.4795
2021/8/13,6.4777,6.4836,6.4761,6.4774
2021/8/16,6.4743,6.4803,6.4738,6.4747
2021/8/17,6.4785,6.4878,6.477,6.4868
2021/8/18,6.4853,6.4853,6.4795,6.4847
2021/8/19,6.4847,6.4984,6.4841,6.4949
2021/8/20,6.4955,6.5042,6.4941,6.5015
2021/8/23,6.4918,6.4965,6.4807,6.4825
2021/8/24,6.4797,6.4843,6.4695,6.4714
2021/8/25,6.4736,6.4795,6.4733,6.4757
2021/8/26,6.4745,6.4866,6.4745,6.4818
2021/8/27,6.4865,6.4878,6.472,6.472
2021/8/30,6.4656,6.4708,6.4656,6.4667
2021/8/31,6.4678,6.4722,6.4563,6.4605
